Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Tags Used,Auto Renews,Is Customizable,Is Personalizable,Description Character Count,Has Variants,Is Supply,Minimum Processing,Placement Of Listing In Shop,Shipped From,Shop Age,Visibility Score,Conversion Rate,Shop Digital Listing,Title Character Count,When Made,Who Made,Total Shop Sales,Listing Type,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
Menopause Instagram Reels | Perimenopause Reels | Hormone Health Coach Instagram Posts | Menopause Social Media Reels | Woman&#39;s Health Reels,https://www.etsy.com/listing/4302723849/menopause-instagram-reels-perimenopause,LuxxuryMedia,https://www.etsy.com/shop/LuxxuryMedia,40.25,26,1046,0,63,3,11 Mo.,141,0,1097,,,true,false,false,,false,false,,-1,,32,33,5.74,161,144,2007_2009,i_did,6371,download,"intagram templates,intagram posts,canva template,hormone health coach,menopause reels,health coach posts,hormonal coaching,hormone health,wellness coach,nutrition coach,health coach pcos,holistic coach,menopause posts",intagram templates,intagram posts,canva template,hormone health coach,menopause reels,health coach posts,hormonal coaching,hormone health,wellness coach,nutrition coach,health coach pcos,holistic coach,menopause posts
"K-Pop Demon Hunter Birthday Invitation, Editable Ticket Designs, Concert Style Party Pass, Digital Download, Canva Template",https://www.etsy.com/listing/4412731013/k-pop-demon-hunter-birthday-invitation,ThePowerofBlossoms,https://www.etsy.com/shop/ThePowerofBlossoms,3.53,295,1041,-67,1002,77,5 Mo.,712,15,14354,Paper & Party Supplies,,true,false,false,,false,false,,-1,,13,100,6.98,175,123,2007_2009,i_did,8009,download,"kpop ticket invite,birthday pass,kids birthday invite,kpop demon hunter,birthday ticket,birthday invitation,kpop birthday evite,demon hunters evite,k-pop star concert,demon hunter invite,kpop party ticket,kpop huntrix,canva editable",kpop ticket invite,birthday pass,kids birthday invite,kpop demon hunter,birthday ticket,birthday invitation,kpop birthday evite,demon hunters evite,k-pop star concert,demon hunter invite,kpop party ticket,kpop huntrix,canva editable
Japanese Head Spa Training Manual: Hair Care Editable Canva Template (Digital Download),https://www.etsy.com/listing/4402366741/japanese-head-spa-training-manual-hair,TheModEntrepreneur,https://www.etsy.com/shop/TheModEntrepreneur,47.19,22,1038,0,22,1,5 Mo.,40,0,675,"Books, Movies & Music",,false,false,true,,false,false,,-1,,28,42,3.26,244,87,2020_2026,i_did,5540,download,"training manual,training guide,hair training manual,japanese head spa,head spa,hair care guide,japanese spa guide,hair spa manual,hair spa course",training manual,training guide,hair training manual,japanese head spa,head spa,hair care guide,japanese spa guide,hair spa manual,hair spa course,--,--,--,--
Editable Gildan 18000 Matching Sweatshirt Video Size Chart Mockup,https://www.etsy.com/listing/4362659277/editable-gildan-18000-matching,LuckyLolaMocks,https://www.etsy.com/shop/LuckyLolaMocks,8.93,116,1035,33,692,118,7 Mo.,210,17,3255,Art & Collectibles,,true,false,false,,false,false,,-1,,80,100,21.26,4263,65,2007_2009,i_did,116306,download,"video size guide,video mockup,18000 size chart,g18000 size chart,male mockup,matching,men and women mockup,canva template,g180 couple mockup,couples,gildan g180 mockup,18000 video chart,sweatshirt video",video size guide,video mockup,18000 size chart,g18000 size chart,male mockup,matching,men and women mockup,canva template,g180 couple mockup,couples,gildan g180 mockup,18000 video chart,sweatshirt video
"Editable Kpop Demon Hunters Cake Topper, Huntrix Kpop Birthday Toppers, Huntrix Party Decoration, Canva Template Huntrix Cake Topper",https://www.etsy.com/listing/4384055867/editable-kpop-demon-hunters-cake-topper,OurzDigitals,https://www.etsy.com/shop/OurzDigitals,9.76,106,1035,-100,1256,65,3 Mo.,351,22,55500,Craft Supplies & Tools,,false,false,true,,false,false,,-1,,7,100,2.26,0,132,2007_2009,i_did,5689,download,"kpop cake topper,kpop huntrix,kpop demon,demon hunter,editable cake topper,huntrix cake topper,hunters cake topper,kpop party,cupcake topper,cake topper,demon hunters png,kpop png,kpop birthday",kpop cake topper,kpop huntrix,kpop demon,demon hunter,editable cake topper,huntrix cake topper,hunters cake topper,kpop party,cupcake topper,cake topper,demon hunters png,kpop png,kpop birthday
Birthday Magazine Template  | Personalized Custom Birthday Gift For Best Friend | Vogue Style Magazine | Editable Gifts | Bestie Keepsake,https://www.etsy.com/listing/4405876465/birthday-magazine-template-personalized,LenoraArtCo,https://www.etsy.com/shop/LenoraArtCo,18.10,57,1032,-100,320,16,5 Mo.,370,3,21231,Paper & Party Supplies,,true,false,false,,false,false,,-1,,8,100,1.51,37,137,2007_2009,i_did,4050,download,"magazine template,birthday magazine,custom magazine,vogue magazine,instant download,personalized gift,digital gift,editable magazine,magazine cover,canva template,friendship gift,gift to her,printable keepsake",magazine template,birthday magazine,custom magazine,vogue magazine,instant download,personalized gift,digital gift,editable magazine,magazine cover,canva template,friendship gift,gift to her,printable keepsake
Seashells & Wedding Bells Bachelorette Itinerary Website Editable Canva Template,https://www.etsy.com/listing/4443479068/seashells-wedding-bells-bachelorette,LecocoWeddingDesign,https://www.etsy.com/shop/LecocoWeddingDesign,27.88,37,1031,-50,50,5,3 Mo.,58,2,1007,Paper & Party Supplies,,false,false,false,,false,false,,-1,,46,72,4.97,127,80,2020_2026,i_did,1873,download,"miami bach itinerary,canva bach template,bach trip planner,girls trip itinerary,bach website,itinerary website,bachelorette planner,bach invite,bach weekend website,seashells bach,beach bachelorette,tropical bach,tulum bach itinerary",miami bach itinerary,canva bach template,bach trip planner,girls trip itinerary,bach website,itinerary website,bachelorette planner,bach invite,bach weekend website,seashells bach,beach bachelorette,tropical bach,tulum bach itinerary
Sage Floral Save the Date Website with RSVP/Details: Canva Digital Invitation Template (Digital Download),https://www.etsy.com/listing/4359074081/sage-floral-save-the-date-website-with,RosieCreativeStudio,https://www.etsy.com/shop/RosieCreativeStudio,28.62,36,1030,0,411,35,8 Mo.,350,4,11401,Paper & Party Supplies,,true,false,false,,false,true,,-1,,11,100,3.6,65,105,2007_2009,i_did,7811,download,"save the date,digital invite,wedding website,digital wedding,digital invitation,canva wedding,editable template,digital save date,modern wedding,save date website,wedding template,green wedding invite,sage wedding invite",save the date,digital invite,wedding website,digital wedding,digital invitation,canva wedding,editable template,digital save date,modern wedding,save date website,wedding template,green wedding invite,sage wedding invite
Printable Matchbox Matchbook Couples Custom Poster Personalized Anniversary Valentines Birthday Gift Canva Template Neutral Dorm Wall Decor,https://www.etsy.com/listing/4327950143/printable-matchbox-matchbook-couples,tohkyopress,https://www.etsy.com/shop/tohkyopress,44.67,23,1027,0,51,3,10 Mo.,182,0,19785,Art & Collectibles,,true,false,true,,false,true,,-1,,43,100,0.26,22,139,2007_2009,i_did,3590,download,"matchbox wall art,editable love print,couples gift idea,custom wall decor,romantic gift him,valentine printable,anniversary poster,digital love print,modern couple gift,canva art template,printable gift,matchbook template,matchbook poster",matchbox wall art,editable love print,couples gift idea,custom wall decor,romantic gift him,valentine printable,anniversary poster,digital love print,modern couple gift,canva art template,printable gift,matchbook template,matchbook poster
Vending Machine template|Blank Vending machine template|Vending Machine|Canva Editable Bundle|Custom template| 75 Vending Machine designs,https://www.etsy.com/listing/4459591777/vending-machine-templateblank-vending,CamiCreations2024,https://www.etsy.com/shop/CamiCreations2024,15.33,67,1027,-100,115,6,2 Mo.,52,3,1748,Paper & Party Supplies,,false,false,false,,false,false,,-1,,17,100,6.58,79,137,2020_2026,i_did,1329,download,"easter vending machine,easter printables,diy easter washing machine,easter basket gift 2025,template machine vendor,vending machine template,vending machine blank template,easter machine printable,canva editable,blank vending machine,vending machine basket,vending machines designs,vending machine digital files",easter vending machine,easter printables,diy easter washing machine,easter basket gift 2025,template machine vendor,vending machine template,vending machine blank template,easter machine printable,canva editable,blank vending machine,vending machine basket,vending machines designs,vending machine digital files
"MEGA Baby Game Bundle, 70 Editable Games, Advice Card, Trivia, Puzzles, Minimalist Baby Shower, CANVA Templates, Instant Download #030BAGBDL",https://www.etsy.com/listing/1885228148/mega-baby-game-bundle-70-editable-games,CrushPapers,https://www.etsy.com/shop/CrushPapers,22.31,46,1026,50,232,15,12 Mo.,135,1,4522,Paper & Party Supplies,,false,false,false,,false,false,,0,,86,90,5.13,333,140,2007_2009,i_did,11863,download,"instant download,canva,editable baby,baby shower bundle,baby shower games,minimalist baby game,editable baby games,baby game bundle,printable baby games,canva baby games,editable baby game,canva baby shower,large baby bundle",instant download,canva,editable baby,baby shower bundle,baby shower games,minimalist baby game,editable baby games,baby game bundle,printable baby games,canva baby games,editable baby game,canva baby shower,large baby bundle
"Bright Pink, Orange & Green Wedding Website Template with RSVP: Editable Canva Design (Digital Download)",https://www.etsy.com/listing/4373875216/bright-pink-orange-green-wedding-website,RosieCreativeStudio,https://www.etsy.com/shop/RosieCreativeStudio,34.18,30,1025,-100,129,11,7 Mo.,206,2,6534,Paper & Party Supplies,,true,false,false,,false,true,,-1,,11,100,1.97,65,104,2007_2009,i_did,7811,download,"wedding website,digital invitation,wedding template,website invitation,wedding site,wedding details rsvp,wedding rsvp form,wedding details site,sage green wedding,canva web template,green wedding invite,green wedding,pink wedding invite",wedding website,digital invitation,wedding template,website invitation,wedding site,wedding details rsvp,wedding rsvp form,wedding details site,sage green wedding,canva web template,green wedding invite,green wedding,pink wedding invite
Dinosaur Baby Shower Invitation Baby Boy – Hatching Soon Dino Baby Invite – Digital Baby Shower with RSVP Tracker – Editable Canva Template,https://www.etsy.com/listing/4411748086/dinosaur-baby-shower-invitation-baby-boy,Templates4branding,https://www.etsy.com/shop/Templates4branding,36.96,28,1022,200,95,11,5 Mo.,132,2,3546,Paper & Party Supplies,,false,false,false,,false,false,,-1,,40,100,2.68,609,139,2007_2009,i_did,33169,download,"baby shower invite,editable baby shower,digital baby shower,baby shower rsvp,oh boy baby shower,boy baby shower,canva template,hatching soon,dino baby shower,dino invite,mobile phone invite,dinosaur baby,baby boy invite",baby shower invite,editable baby shower,digital baby shower,baby shower rsvp,oh boy baby shower,boy baby shower,canva template,hatching soon,dino baby shower,dino invite,mobile phone invite,dinosaur baby,baby boy invite
Wellness Instagram Post Templates | Holistic Wellness Instagram | Minimalist Social Media | Editable Canva Template,https://www.etsy.com/listing/4453978582/wellness-instagram-post-templates,BayseStudio,https://www.etsy.com/shop/BayseStudio,44.86,20,1021,100,38,1,2 Mo.,206,1,2468,,,true,false,false,,false,false,,9,,18,100,1.54,33,115,2020_2026,i_did,2226,download,"wellness instagram,selfcare instagram,wellbeing coach,holistic coach,canva template,holistic wellness,wellness content,canva wellness,holistic,holistic instagram,coach instagram,wellness templates,instagram templates",wellness instagram,selfcare instagram,wellbeing coach,holistic coach,canva template,holistic wellness,wellness content,canva wellness,holistic,holistic instagram,coach instagram,wellness templates,instagram templates
"Save the Date Template Newspaper, Engagement announcement printable, Future mr and mrs, Editable Canva Wedding Template.",https://www.etsy.com/listing/4335975046/save-the-date-template-newspaper,CustardPrintables,https://www.etsy.com/shop/CustardPrintables,25.51,40,1020,0,353,17,9 Mo.,432,2,12894,Weddings,,true,false,false,,false,false,,0,,28,100,2.74,129,120,2007_2009,i_did,7367,download,"zeitung,news paper,canva newspaper,template newspaper,engagement newspaper,unique newspaper,future mr and mrs,newspaper template,save the dates,wedding newspaper,custom newspaper,large newspaper,wedding photoshoot",zeitung,news paper,canva newspaper,template newspaper,engagement newspaper,unique newspaper,future mr and mrs,newspaper template,save the dates,wedding newspaper,custom newspaper,large newspaper,wedding photoshoot
30 Advanced Skincare Posts Social Media Templates – Instant Digital Download,https://www.etsy.com/listing/4431649639/advanced-skincare-posts-for-aesthetics,TheSocialRenaissance,https://www.etsy.com/shop/TheSocialRenaissance,56.62,18,1019,0,18,1,4 Mo.,11,0,176,,,true,false,false,,false,false,,-1,,34,0,10.23,557,76,2007_2009,i_did,10285,download,"canva template,social media,editable flyer,instagram,branding,instagram post,beauty flyer,content post,aesthetics,practitioner,dermal filler,lip filler,botox",canva template,social media,editable flyer,instagram,branding,instagram post,beauty flyer,content post,aesthetics,practitioner,dermal filler,lip filler,botox
Minimalist Wedding Seating Chart & Table Numbers: Editable Canva Template,https://www.etsy.com/listing/4381789804/minimalist-wedding-seating-chart-table,PaperPeonieTreasures,https://www.etsy.com/shop/PaperPeonieTreasures,9.33,109,1017,800,340,28,6 Mo.,938,5,8610,Paper & Party Supplies,,true,false,false,,false,false,,-1,,29,100,3.95,209,73,2007_2009,i_did,21653,download,"wedding table number,seating chart cards,table seating chart,modern script,wedding seating,seating plan,editable template,table numbers,wedding sign,table number cards,editable signage,wedding table names,find your seat",wedding table number,seating chart cards,table seating chart,modern script,wedding seating,seating plan,editable template,table numbers,wedding sign,table number cards,editable signage,wedding table names,find your seat
